Date,Portfolio_Value
2018-12-03,268959.1228091545
2018-12-04,267447.98403178237
2018-12-05,260154.9005353858
2018-12-06,262504.8733569269
2018-12-07,252421.90435508417
2018-12-10,249834.64949740915
2018-12-11,252958.28089906057
2018-12-12,252669.1172667523
2018-12-13,253580.30218080946
2018-12-14,254160.2176319849
2018-12-17,253338.2398736364
2018-12-18,256310.46408866273
2018-12-19,257158.57695242116
2018-12-20,250720.7534492959
2018-12-21,248202.6081509937
2018-12-24,246309.54065209182
2018-12-26,251185.6202924194
2018-12-27,251242.990113441
2018-12-28,252007.86642247127
2018-12-31,254340.7692158723
2019-01-01,255870.46719600813
2019-01-02,253862.91353091886
2019-01-03,255233.59768378586
2019-01-04,255619.30942148902
2019-01-07,253491.83717684777
2019-01-08,255155.29213554857
2019-01-09,254154.79920391898
2019-01-10,254564.64813570242
2019-01-11,253329.09822683732
2019-01-14,255770.02655196714
2019-01-15,257185.10683192968
2019-01-16,258652.8749310404
2019-01-17,258404.16716568967
2019-01-18,259498.5791425219
2019-01-21,258574.11181367125
2019-01-22,254998.46761376614
2019-01-23,258526.48401423692
2019-01-24,257757.89578012456
2019-01-25,256300.60858255514
2019-01-28,259938.6260157032
2019-01-29,257045.61383286564
2019-01-30,256027.01378117234
2019-01-31,249142.47254207957
2019-02-01,250864.67183705
2019-02-04,250167.20221069362
2019-02-05,253868.57466237395
2019-02-06,254859.6383661964
2019-02-07,255509.62387000638
2019-02-08,257556.01236344755
2019-02-11,258203.38120820827
2019-02-12,254625.1013403685
2019-02-14,253292.52334592544
2019-02-15,250775.52194199403
2019-02-18,250073.550076254
2019-02-19,255735.80808160128
2019-02-20,258335.9288014191
2019-02-21,258864.22087042851
2019-02-22,265891.0312397678
2019-02-25,260357.850736668
2019-02-26,258376.39565997932
2019-02-27,261815.93712549435
2019-02-28,264881.5868167342
2019-03-01,271611.12242583337
2019-03-05,273182.2426431099
2019-03-06,275053.94422652666
2019-03-07,276338.1626270787
2019-03-08,284407.398141065
2019-03-11,290093.02837576374
2019-03-12,297515.7112513674
2019-03-13,297275.1736669022
2019-03-14,302946.3078787522
2019-03-15,309456.0972742148
2019-03-18,315530.3756798914
2019-03-19,314321.44711809006
2019-03-20,313441.45453850186
2019-03-22,310130.34228317323
2019-03-25,318702.3991504111
2019-03-26,317974.57222558133
2019-03-27,323918.3905804187
2019-03-28,331504.2618669296
2019-04-01,330588.6050656839
2019-04-02,327139.2934211676
2019-04-03,321870.1368687137
2019-04-04,327270.5790674289
2019-04-05,330857.5562644092
2019-04-08,334172.9492463107
2019-04-09,331690.75236111955
2019-04-10,328317.4543500526
2019-04-11,330549.8847576186
2019-04-12,346761.52950234455
2019-04-15,349223.4436549277
2019-04-16,345823.2927625917
2019-04-18,342061.4870525124
2019-04-22,338533.41430884466
2019-04-23,343727.5365732738
2019-04-24,338842.8570689734
2019-04-25,348955.03316512593
2019-04-26,354539.08597902325
2019-04-30,360406.0955883286
2019-05-02,366100.76807752193
2019-05-03,370539.7068378506
2019-05-06,356874.1709637567
2019-05-07,357023.3272493147
2019-05-08,356276.0434571158
2019-05-09,359732.2493211571
2019-05-10,361162.4039598289
2019-05-13,358226.74414482515
2019-05-14,359355.962644745
2019-05-15,361645.45937781787
2019-05-16,368452.91986805503
2019-05-17,367689.5003902289
2019-05-20,361021.7509679754
2019-05-21,361183.4679206926
2019-05-22,359431.9517587698
2019-05-23,358373.34921669523
2019-05-24,357817.5295904587
2019-05-27,361393.898096768
2019-05-28,361245.0174608266
2019-05-29,365839.4994729049
2019-05-30,367934.18419562635
2019-05-31,371375.41378398216
2019-06-03,368038.3952214478
2019-06-04,361421.7773862765
2019-06-06,358031.7611485885
2019-06-07,357602.04767754837
2019-06-10,358803.72084118164
2019-06-11,359613.55547161115
2019-06-12,358290.8206546291
2019-06-13,355672.3282861974
2019-06-14,346156.5499510265
2019-06-17,345805.73478529265
2019-06-18,343880.6939607686
2019-06-19,355021.17577371624
2019-06-20,352891.3947949845
2019-06-21,351785.5459902032
2019-06-24,353349.5987535194
2019-06-25,359052.77457555645
2019-06-26,358237.9977647222
2019-06-27,358948.98543558334
2019-06-28,358605.7535814565
2019-07-01,361333.0697218554
2019-07-02,362477.73266705085
2019-07-03,362887.51782862324
2019-07-04,355073.9443818475
2019-07-05,357092.78644316783
2019-07-08,365092.78522349376
2019-07-09,366565.98835904617
2019-07-10,369389.5290625226
2019-07-11,367356.28936084366
2019-07-12,366093.9998522931
2019-07-15,368087.9124254085
2019-07-16,368174.6314866618
2019-07-17,362929.8289213549
2019-07-18,357475.1459149201
2019-07-19,359396.55394499056
2019-07-22,359789.6083794023
2019-07-23,357124.06041112787
2019-07-24,362420.9462036822
2019-07-25,368402.21839344484
2019-07-26,380453.38161159446
2019-07-29,371012.37496634497
2019-07-30,370358.21355465346
2019-07-31,363772.65547851106
2019-08-01,367227.4311596897
2019-08-02,354514.77858940745
2019-08-05,349848.27586926724
2019-08-06,343987.99606125994
2019-08-07,357305.40608009277
2019-08-08,365121.4524533018
2019-08-09,356518.1099933552
2019-08-13,357979.2619708127
2019-08-14,357698.27755742613
2019-08-16,359129.9027733823
2019-08-19,363073.0900987169
2019-08-20,358849.2610290719
2019-08-21,347571.28264823597
2019-08-22,352543.3992065645
2019-08-23,350042.7476006217
2019-08-26,342235.4607236907
2019-08-27,350020.96519619337
2019-08-28,346820.50433525484
2019-08-29,346976.23078582395
2019-08-30,344328.720954947
2019-09-03,350059.84675533517
2019-09-04,348097.54932408256
2019-09-05,349771.6987640017
2019-09-06,353436.1261533703
2019-09-09,352676.42574449943
2019-09-11,345805.21176330757
2019-09-12,354993.4912280961
2019-09-13,352902.0305910164
2019-09-16,347744.035086304
2019-09-17,344032.92261942284
2019-09-18,336428.66523066314
2019-09-19,363318.5923273335
2019-09-20,358930.4967577919
2019-09-23,370371.47497789684
2019-09-24,370617.7574961159
2019-09-25,375614.13979037525
2019-09-26,379162.26909192966
2019-09-27,390529.37617104035
2019-09-30,382335.1891576875
2019-10-01,384766.4066719201
2019-10-03,372700.2315749876
2019-10-04,374681.2664375937
2019-10-07,393230.7540264695
2019-10-09,392929.67982918094
2019-10-10,408861.6229150251
2019-10-11,410771.55363576004
2019-10-14,417132.3332406208
2019-10-15,416467.2336285265
2019-10-16,416092.0874566576
2019-10-17,419161.6565543897
2019-10-18,417949.2658577794
2019-10-22,421759.2837612089
2019-10-23,424183.71229708375
2019-10-24,432934.27589637355
2019-10-25,431049.74624214
2019-10-27,447175.62550767843
2019-10-29,458982.1780057224
2019-10-30,452364.11252617446
2019-10-31,451582.57049693924
2019-11-01,459642.1806139249
2019-11-04,461297.3878847555
2019-11-05,458500.36866103194
2019-11-06,457840.4683945319
2019-11-07,446233.94947470987
2019-11-08,443870.96674061276
2019-11-11,435647.67110305384
2019-11-13,444438.09662381426
2019-11-14,443555.92867672566
2019-11-15,444375.06271037756
2019-11-18,449195.6667175911
2019-11-19,449290.1299188818
2019-11-20,449447.67086804134
2019-11-21,436813.31632287876
2019-11-22,439901.1013926335
2019-11-25,435175.0044211428
2019-11-26,436318.39499279554
2019-11-27,431847.3293628246
2019-11-28,435140.91199725185
2019-11-29,432860.08987946965
2019-12-02,429320.65929644345
2019-12-03,435775.71035588364
2019-12-04,439464.2620871917
2019-12-05,439617.9588701338
2019-12-06,444622.288471579
2019-12-09,441611.25340385747
2019-12-10,445628.40641102125
2019-12-11,433916.8404939245
2019-12-12,439602.7198920672
2019-12-13,451382.1544956466
2019-12-16,450258.3732110363
2019-12-17,450840.8946509668
2019-12-18,463589.7022034625
2019-12-19,460465.41221577604
2019-12-20,463266.4628584517
2019-12-23,459924.381314899
2019-12-24,457133.72314288927
2019-12-26,458770.9287310696
2019-12-27,455578.1848377647
2019-12-30,451091.7743126426
2019-12-31,452322.94550911523
2020-01-01,450246.44570831745
2020-01-02,443825.5468835192
2020-01-03,434220.5141741597
2020-01-06,431907.74412503693
2020-01-07,428664.0141145693
2020-01-08,438536.7597875551
2020-01-09,438437.5514959154
2020-01-10,437318.5805200526
2020-01-13,440622.82700144924
2020-01-14,439023.816134026
2020-01-15,440294.3580402519
2020-01-16,436113.91995908885
2020-01-17,426533.23669975926
2020-01-20,422947.3062917344
2020-01-21,416416.5867548042
2020-01-22,414345.7315114908
2020-01-23,412917.95248612406
2020-01-24,410241.9540251331
2020-01-27,400765.6824934494
2020-01-28,395416.0529151931
2020-01-29,385770.14001383464
2020-01-30,377193.03386970656
2020-01-31,366888.8611035321
2020-02-03,378269.6252349601
2020-02-04,382837.21021257114
2020-02-05,381345.45934008935
2020-02-06,382814.6348769225
2020-02-07,382229.11426662694
2020-02-10,386795.3161994906
2020-02-11,391468.03703451395
2020-02-12,389086.0516187984
2020-02-13,392538.21811305964
2020-02-14,395961.7595773685
2020-02-17,395669.342526209
2020-02-18,398301.27911928954
2020-02-19,391129.1165584276
2020-02-20,383612.3002716711
2020-02-24,376032.74641225964
2020-02-25,369554.85972715914
2020-02-26,366405.02141050197
2020-02-27,351180.52786931547
2020-02-28,347876.6351179036
2020-03-02,354933.761241496
2020-03-03,345037.7041118397
2020-03-04,351969.2678839096
2020-03-05,339306.7423947137
2020-03-06,297434.0261746258
2020-03-09,302567.2397559681
2020-03-11,278397.1368691264
2020-03-12,291617.8429831069
2020-03-13,264741.85007302207
2020-03-16,258749.0434129512
2020-03-17,250153.4233059131
2020-03-18,255420.54995829856
2020-03-19,283322.80409988516
2020-03-20,254879.1617271805
2020-03-23,266097.4399346699
2020-03-24,305261.7757088385
2020-03-25,312351.4375701974
2020-03-26,312175.6718905759
2020-03-27,301878.19172631466
2020-03-30,326281.5743259109
2020-03-31,305313.85664248705
2020-04-01,295567.0407883719
2020-04-03,325437.91079519206
2020-04-07,322823.0634620099
2020-04-08,325199.77155954926
2020-04-09,325787.56646528066
2020-04-13,326630.9305569785
2020-04-15,332854.7648994685
2020-04-16,344413.4359932539
2020-04-17,357485.47506611864
2020-04-20,346486.7599987774
2020-04-21,351220.0440307755
2020-04-22,371712.61963686877
2020-04-23,360057.2864530161
2020-04-24,363668.8383531025
2020-04-27,361534.77237721276
2020-04-28,379273.79732338054
2020-04-29,401109.22098036885
2020-04-30,377676.13000340766
2020-05-04,377676.13000340766
2020-05-05,373303.47650310444
2020-05-06,372770.93372877385
2020-05-07,377956.4793007614
2020-05-08,382833.6757429429
2020-05-11,385496.42861157696
2020-05-12,389140.4235194397
2020-05-13,379699.58566217124
2020-05-14,374248.8528536481
2020-05-15,380904.18918544496
2020-05-18,383201.04995907383
2020-05-19,389946.31017512677
2020-05-20,388351.55553889094
2020-05-21,371319.65431954607
2020-05-22,373424.80873503105
2020-05-26,406786.7865105269
2020-05-27,416993.14427826443
2020-05-28,419816.4858831596
2020-05-29,435697.76114333264
2020-06-01,447449.0909066969
2020-06-02,458301.4184280036
2020-06-03,468470.0338355566
2020-06-04,481062.22019401455
2020-06-05,486581.5978242069
2020-06-08,484387.77722796635
2020-06-09,486620.0918875377
2020-06-10,470422.43261237995
2020-06-11,477294.71238880145
2020-06-12,475048.04618729843
2020-06-15,492049.8924683509
2020-06-16,492530.96200095204
2020-06-17,490197.9867903245
2020-06-18,484464.38737108145
2020-06-19,489458.1352566527
2020-06-22,501247.6976294683
2020-06-23,496726.60158962524
2020-06-24,500864.7422432576
2020-06-25,498153.5512646855
2020-06-26,507395.67532654287
2020-06-29,510308.0123002863
2020-06-30,512734.5233097474
2020-07-01,511044.5018045168
2020-07-02,515164.73833686055
2020-07-03,516042.8450898441
2020-07-06,536407.6625330936
2020-07-07,528920.9737178526
2020-07-08,536643.0414043078
2020-07-09,541025.1259499998
2020-07-10,540452.994042339
2020-07-13,528755.2635975227
2020-07-14,543836.9707403872
2020-07-15,543660.065238484
2020-07-16,563803.2516541232
2020-07-17,565634.9855430062
2020-07-20,590254.9573343513
2020-07-21,583930.1867711048
2020-07-22,586029.8682377797
2020-07-23,570417.3577667509
2020-07-24,535606.6683424556
2020-07-27,526044.932502914
2020-07-28,524476.1733045861
2020-07-29,525271.1554698127
2020-07-30,525708.8796680939
2020-07-31,520327.51547108137
2020-08-03,557001.6602269331
2020-08-04,559427.8588842592
2020-08-05,571460.8239423113
2020-08-06,568304.0289580637
2020-08-07,568572.8880383661
2020-08-10,574515.8899115418
2020-08-11,573733.8515476831
2020-08-12,572237.2148424606
2020-08-13,561897.9368783815
2020-08-14,560032.1904298742
2020-08-17,574569.3857325375
2020-08-18,578095.0651336944
2020-08-19,568738.3537219794
2020-08-20,564615.9828440276
2020-08-21,568385.7930541547
2020-08-24,562806.3132122867
2020-08-25,565529.324500476
2020-08-26,558464.5071179789
2020-08-27,559933.0463395884
2020-08-28,550552.9986155148
2020-08-31,547894.3988738146
2020-09-01,558643.5209526455
2020-09-02,554417.3697901429
2020-09-03,545269.4016809434
2020-09-04,546686.8818645825
2020-09-07,550054.3589721093
2020-09-08,538195.2541386733
2020-09-09,545330.5374012635
2020-09-10,539379.932734152
2020-09-11,558030.3904401176
2020-09-14,560340.2231491187
2020-09-15,571347.9688901403
2020-09-16,576623.778513477
2020-09-17,562628.6358961735
2020-09-18,566979.636937655
2020-09-21,555744.7982319478
2020-09-22,560683.5376941211
2020-09-23,548217.2659095417
2020-09-24,569365.323109057
2020-09-25,573127.9588598849
2020-09-28,577667.6325517332
2020-09-29,586393.3253589199
2020-09-30,610278.8513695925
2020-10-01,614358.6988116354
2020-10-05,626708.5428378435
2020-10-06,630084.00807235
2020-10-07,638070.2219816715
2020-10-08,661123.0373077502
2020-10-09,665129.892212516
2020-10-12,652289.8278037627
2020-10-13,669656.8406409016
2020-10-14,643647.6076001946
2020-10-15,652043.0382938671
2020-10-16,654326.3555381312
2020-10-19,665417.0331515967
2020-10-20,649965.8871389757
2020-10-21,648933.5242200415
2020-10-22,652735.4956933653
2020-10-23,653075.6152596809
2020-10-26,638972.7527491602
2020-10-27,630596.5436571615
2020-10-28,636726.6305396633
2020-10-29,628285.0613014385
2020-10-30,574141.6091871941
2020-11-02,568921.0906652979
2020-11-03,585733.5837531228
2020-11-04,591114.683835297
2020-11-05,595799.5426992504
2020-11-06,608543.000117495
2020-11-09,618588.0073541619
2020-11-10,636418.9406660818
2020-11-11,630938.0831944629
2020-11-12,636164.0568048336
2020-11-13,638044.0709372892
2020-11-14,635160.2860505547
2020-11-17,633232.422450349
2020-11-18,628755.335733009
2020-11-19,632539.0196538131
2020-11-20,649588.7748427172
2020-11-23,649702.7707240611
2020-11-24,642230.2555142102
2020-11-25,643812.9286543331
2020-11-26,641171.610262033
2020-11-27,649511.0239317032
2020-12-01,654929.8799963247
2020-12-02,656838.2908466872
2020-12-03,651052.6120490805
2020-12-04,654881.8421916238
2020-12-07,666770.8301272244
2020-12-08,679402.7646172597
2020-12-09,672997.352490067
2020-12-10,672827.9957770566
2020-12-11,676236.2996263915
2020-12-14,670458.5046024128
2020-12-15,671205.5395628467
2020-12-16,667462.9401441313
2020-12-17,653366.5312600982
2020-12-18,624750.5517872445
2020-12-21,623784.382386597
2020-12-22,626087.2718103537
2020-12-23,642288.24939814
2020-12-24,645235.294938347
2020-12-28,640967.7228820141
2020-12-29,642723.0558563111
2020-12-30,639437.7603422385
2020-12-31,640146.3450251394
2021-01-01,641225.3075997608
2021-01-04,633253.6975301115
2021-01-05,616553.4849177036
2021-01-06,612775.17408528
2021-01-07,619438.3597098142
2021-01-08,622466.7727963879
2021-01-11,626237.9407254766
2021-01-12,635951.5052108726
2021-01-13,632294.6237721489
2021-01-14,620524.1171498988
2021-01-15,627483.910998888
2021-01-18,637747.1816510283
2021-01-19,649860.7194211582
2021-01-20,649982.0803914646
2021-01-21,636209.3707277091
2021-01-22,644715.4060973622
2021-01-25,632989.7399366457
2021-01-27,620923.6066649061
2021-01-28,609474.9447220319
2021-01-29,614959.9325694331
2021-02-01,620007.7331090501
2021-02-02,621569.1970987931
2021-02-03,619524.812331794
2021-02-04,619347.7097264058
2021-02-05,628265.6870329663
2021-02-08,629778.8071479748
2021-02-09,635622.1571856098
2021-02-10,661828.7673806212
2021-02-11,665869.5545755465
2021-02-12,665793.407140476
2021-02-15,656007.046482408
2021-02-16,663572.0769981246
2021-02-17,650104.0540508359
2021-02-18,643746.4933643276
2021-02-19,647469.006082888
2021-02-22,652418.2919305909
2021-02-23,685398.6272008446
2021-02-24,685377.2905749627
2021-02-25,652363.4532375776
2021-02-26,662779.9498080985
2021-03-01,665122.3375415358
2021-03-02,673032.4167874185
2021-03-03,660947.4625067584
2021-03-04,651920.835952122
2021-03-05,651682.4656905673
2021-03-08,661218.4637625994
2021-03-09,665552.9569291143
2021-03-10,651988.7358613919
2021-03-12,653737.0911015131
2021-03-15,663097.1480271302
2021-03-16,648813.0497819518
2021-03-17,634213.3526418966
2021-03-18,643037.1766245997
2021-03-19,636983.6206042593
2021-03-22,644735.9322315389
2021-03-23,623955.7273160339
2021-03-24,628408.6873856985
2021-03-25,636104.9397224498
2021-03-26,662721.2320030172
2021-03-30,652244.4687883001
2021-03-31,649231.3970837438
2021-04-01,623945.8061884291
2021-04-05,618102.3145866791
2021-04-06,630936.2177637035
2021-04-07,629898.66831962
2021-04-08,618430.015779019
2021-04-09,588229.3173945884
2021-04-12,612313.4056506539
2021-04-13,628260.2307572508
2021-04-15,625028.2510288967
2021-04-16,629091.236020687
2021-04-19,628909.3501530711
2021-04-20,630646.0253343036
2021-04-22,629967.9782374708
2021-04-23,641049.888091614
2021-04-26,647500.1541184584
2021-04-27,645866.9261313488
2021-04-28,654517.0772836347
2021-04-29,627758.6107687704
2021-04-30,626692.7094271412
2021-05-03,616194.0784732599
2021-05-04,625478.0770023171
2021-05-05,628660.4210813097
2021-05-06,634875.6025123062
2021-05-07,633051.609587246
2021-05-10,635335.7536927967
2021-05-11,628762.6375049513
2021-05-12,636699.68356361
2021-05-14,640507.5813368608
2021-05-17,644482.3560553786
2021-05-18,643039.5191304106
2021-05-19,631838.5678208157
2021-05-20,660281.8953967732
2021-05-21,657137.746962046
2021-05-24,663742.9344866511
2021-05-25,666075.7878741351
2021-05-26,668601.1079812776
2021-05-27,660947.9780279686
2021-05-28,664217.3849235427
2021-05-31,662924.3741607572
2021-06-01,658838.587110164
2021-06-02,664095.3189457711
2021-06-03,662183.8501367221
2021-06-04,664095.3189457711
2021-06-07,658153.0459012239
2021-06-08,651698.4692228574
2021-06-09,655068.698027084
2021-06-10,666676.1416855615
2021-06-11,676240.244138194
2021-06-14,673433.1829710468
2021-06-15,675827.3905816481
2021-06-16,677065.0018129835
2021-06-17,680120.7947143966
2021-06-18,683665.5814375264
2021-06-21,689535.0298272006
2021-06-22,683215.2009315435
2021-06-23,692758.6344429796
2021-06-24,696828.9289978738
2021-06-25,693724.4129330964
2021-06-28,682843.1296625591
2021-06-29,680956.4963508839
2021-06-30,675887.5913855805
2021-07-01,673000.9336002264
2021-07-02,680989.5721629693
2021-07-05,668952.9275904718
2021-07-06,671546.8667741517
2021-07-07,668173.6010197577
2021-07-08,657849.1213749258
2021-07-09,654763.1244678263
2021-07-12,659664.1371717701
2021-07-13,673306.2587067493
2021-07-14,672128.1394519142
2021-07-15,681827.4949261708
2021-07-16,677486.190805779
2021-07-19,681155.6064290476
2021-07-20,683775.0473889089
2021-07-22,683031.077426711
2021-07-23,679778.343362755
2021-07-26,676674.3922743578
2021-07-27,679831.4998127418
2021-07-28,679406.3032972519
2021-07-29,673379.2432192209
2021-07-30,684423.5560787471
2021-08-02,698348.3425991097
2021-08-03,696020.4756805191
2021-08-04,698146.2930047559
2021-08-05,703641.8987517277
2021-08-06,706384.2758114066
2021-08-09,708765.4644331964
2021-08-10,701332.946619705
2021-08-11,709220.3915518586
2021-08-12,712709.2184695106
2021-08-13,710535.102511579
2021-08-16,707511.2182402853
2021-08-17,704180.1337211116
2021-08-18,703977.1086631722
2021-08-20,706333.1271379525
2021-08-23,699061.5554660163
2021-08-24,705033.221000856
2021-08-25,701844.2540222398
2021-08-26,694166.5776577966
2021-08-27,689799.683306733
2021-08-30,695583.8129166708
2021-08-31,698340.7051495317
2021-09-01,706749.9919430607
2021-09-02,700990.1625436323
2021-09-03,697941.5741913804
2021-09-06,699524.0312720492
2021-09-07,702711.313124427
2021-09-08,699234.2783763785
2021-09-09,693417.0810136691
2021-09-13,690296.673992667
2021-09-14,697029.3433012808
2021-09-15,709567.817330233
2021-09-16,702688.743262162
2021-09-17,701890.0807946064
2021-09-20,709132.0767446791
2021-09-21,708985.1962908758
2021-09-22,710288.5700587252
2021-09-23,716182.9493464297
2021-09-24,726714.111273313
2021-09-27,712337.2346485311
2021-09-28,704738.514174159
2021-09-29,696146.5933824764
2021-09-30,687703.5844155634
2021-10-01,695500.957357548
2021-10-04,692421.751078427
2021-10-05,684872.8332676494
2021-10-06,697487.5440544245
2021-10-07,698679.4588600994
2021-10-08,654289.103349717
2021-10-11,649977.961389906
2021-10-12,651216.2864020363
2021-10-13,653711.999667801
2021-10-14,670025.5838754761
2021-10-18,671823.1760805533
2021-10-19,664522.8764549242
2021-10-20,646567.3759399566
2021-10-21,634086.9391580881
2021-10-22,627908.669091828
2021-10-25,642207.8448642
2021-10-26,634086.9391580881
2021-10-27,627136.3611505565
2021-10-28,612089.1249140269
2021-10-29,612463.2196340768
2021-11-01,613016.3466709442
2021-11-02,603363.7768572585
2021-11-03,606197.2039962948
2021-11-04,608593.1116488129
2021-11-08,609105.6607738878
2021-11-09,605387.4666737778
2021-11-10,606065.0541907524
2021-11-11,612641.4274655813
2021-11-12,617375.9579082942
2021-11-15,617914.5680917144
2021-11-16,615690.5665004299
2021-11-17,616984.5090274513
2021-11-18,613913.4742417557
2021-11-22,614951.9345297689
2021-11-23,611233.0613821776
2021-11-24,611694.425861844
2021-11-25,597243.4316731892
2021-11-26,606799.2570348165
2021-11-29,603687.0114674175
2021-11-30,604480.0671807845
2021-12-01,612956.7974198913
2021-12-02,608503.9701701861
2021-12-03,594391.856898904
2021-12-06,600124.4243376347
2021-12-07,609257.8733660908
2021-12-08,618920.3703266243
2021-12-09,619550.3399754467
2021-12-10,614408.8065994615
2021-12-13,617050.0370519906
2021-12-14,616043.8311534604
2021-12-15,616084.8889803544
2021-12-16,605403.2213157295
2021-12-17,590149.6946305515
2021-12-20,598794.724811553
2021-12-21,609143.8473971091
2021-12-22,607896.9720366492
2021-12-23,604405.689885322
2021-12-24,603756.0780450761
2021-12-27,603591.9670849977
2021-12-28,604623.8169674855
2021-12-29,593701.5676052659
2021-12-30,595979.1152994848
2021-12-31,612193.8230733952
2022-01-03,615779.2608233069
2022-01-04,627890.0510321136
2022-01-05,625499.7229055474
2022-01-06,630547.2248211761
2022-01-07,631064.9368338719
2022-01-10,632718.636365801
2022-01-11,640169.0252232617
2022-01-12,628386.8571933254
2022-01-13,629303.9420627591
2022-01-14,632614.6920607722
2022-01-17,626498.8762131677
2022-01-18,608983.3186214431
2022-01-19,594843.6218796889
2022-01-20,595923.9460460166
2022-01-21,586262.6294998592
2022-01-24,586037.1339021402
2022-01-25,567281.9519135354
2022-01-27,566736.0632227167
2022-01-28,573831.688377488
2022-01-31,583722.4889177405
2022-02-01,584912.5672189974
2022-02-02,577354.4651066071
2022-02-03,572090.6849779446
2022-02-04,568606.0879749642
2022-02-07,578164.2219495308
2022-02-08,592303.4355056356
2022-02-09,591694.6563193756
2022-02-10,590539.0515878658
2022-02-11,577107.9586914022
2022-02-14,596336.9519691889
2022-02-15,594638.7173978889
2022-02-16,591722.6806977668
2022-02-17,593239.4351771072
2022-02-18,581590.1278192003
2022-02-21,582816.6037560801
2022-02-22,577619.0879460961
2022-02-23,548761.40524855
2022-02-24,566332.0350486669
2022-02-25,576145.1409720987
2022-02-28,554540.701443177
2022-03-02,541702.1534578704
2022-03-03,533750.783515134
2022-03-04,507142.7226795772
2022-03-07,515869.81594760326
2022-03-08,517770.4470784834
2022-03-09,525908.1215000416
2022-03-10,527456.3938867798
2022-03-11,544732.3604651483
2022-03-14,537727.5529515226
2022-03-15,546847.0421375099
2022-03-16,564674.4475844252
2022-03-17,557594.471799881
2022-03-21,569010.1577884653
2022-03-22,570770.4473199351
2022-03-23,576528.3603310017
2022-03-24,573426.8182594186
2022-03-25,572617.0267767701
2022-03-28,576314.4777162882
2022-03-29,581799.4924874535
2022-03-30,582685.7461910014
2022-03-31,581677.2912903484
2022-04-01,583472.4676515319
2022-04-04,579721.2410828038
2022-04-05,578175.9605193567
2022-04-06,583594.4485413312
2022-04-07,593302.7241663885
2022-04-08,592066.498400194
2022-04-11,591217.5421476943
2022-04-12,586548.427483844
2022-04-13,565101.2313285039
2022-04-18,543537.150897098
2022-04-19,548437.1617024083
2022-04-20,559516.0336687049
2022-04-21,557033.5574855125
2022-04-22,547111.0965191184
2022-04-25,546818.1624188024
2022-04-26,549115.6590172458
2022-04-27,552677.4813249214
2022-04-28,546879.8222803855
2022-04-29,554423.7722348198
2022-05-02,535583.5897918005
2022-05-04,534378.9380820681
2022-05-05,520118.8607752209
2022-05-06,529389.5002463683
2022-05-09,537892.8123008473
2022-05-10,528800.9958858915
2022-05-11,522583.8090880956
2022-05-12,523542.1188469709
2022-05-13,527909.1963293892
2022-05-16,548778.1974857566
2022-05-17,545435.1240400777
2022-05-18,515781.7227925839
2022-05-19,529366.9464374454
2022-05-20,522574.33461501467
2022-05-23,520443.01648086216
2022-05-24,524329.7547110843
2022-05-25,539284.6049077199
2022-05-26,545025.1026005977
2022-05-27,564010.3244934271
2022-05-30,557205.6781020364
2022-05-31,555690.1356897298
2022-06-01,566758.4596710886
2022-06-02,569598.0060855016
2022-06-03,568074.7840402635
2022-06-06,556774.3412185331
2022-06-07,563637.37447359
2022-06-08,567882.9647082338
2022-06-09,556918.5236042269
2022-06-10,546819.7237223717
2022-06-13,540801.699574829
2022-06-14,538926.1522862478
2022-06-15,528147.283964576
2022-06-16,531630.2941962624
2022-06-17,541919.5843995302
2022-06-20,550667.1946317569
2022-06-21,543151.9632927049
2022-06-22,553079.9698111471
2022-06-23,548758.0329059026
2022-06-24,551757.7530873752
2022-06-27,546335.204156064
2022-06-28,545543.54606016
2022-06-29,548820.9389940591
2022-06-30,556884.1384705101
2022-07-01,543437.0728372398
2022-07-04,540287.3915993276
2022-07-05,546034.5899638648
2022-07-06,558106.9109955943
2022-07-07,568411.5611980569
2022-07-08,552910.5859233756
2022-07-11,539943.1376299806
2022-07-12,542138.7192346393
2022-07-13,536283.7525258268
2022-07-14,536846.6815872604
2022-07-15,559197.3689768882
2022-07-18,559404.8800597147
2022-07-19,566459.4167499724
2022-07-20,564675.0419706983
2022-07-21,577850.4204942249
2022-07-22,577075.9676411673
2022-07-25,577338.1945966695
2022-07-26,576789.9134550146
2022-07-27,585826.0402787992
2022-07-28,593264.3916911175
2022-07-29,608725.719127815
2022-08-01,607434.0131427492
2022-08-02,616236.0667838405
2022-08-03,629535.8273577866
2022-08-04,631430.8861887148
2022-08-05,639691.334726465
2022-08-08,643516.3673859222
2022-08-10,645659.2672584864
2022-08-11,656100.1029331406
2022-08-12,657067.3344009648
2022-08-16,658694.0707068597
2022-08-17,654849.7285562775
2022-08-18,655721.2475046429
2022-08-19,649678.7161293087
2022-08-22,659698.3712545701
2022-08-23,657602.5464307948
2022-08-24,654030.6576622111
2022-08-25,654142.2915444843
2022-08-26,642667.6730249389
2022-08-29,663518.407757837
2022-08-30,644012.3956189839
2022-09-01,639086.2855844076
2022-09-02,649011.6292972924
2022-09-05,655843.2152442969
2022-09-06,652029.645727657
2022-09-07,652951.3895292324
2022-09-08,648885.3713161527
2022-09-09,656146.2478522001
2022-09-12,661626.6648769068
2022-09-13,668426.215756152
2022-09-14,661802.2784471622
2022-09-15,645403.727883086
2022-09-16,646243.0690006055
